Cannot delete file as it belongs to {0} {1} for which you do not have permissions,لا يمكن حذف الملف لأنه ينتمي إلى {0} {1} الذي ليس لديك صلاحيات
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},لا يمكن حذف أو إلغاء لأن {0} {1} مرتبط مع {2} {3} {4}
Cannot delete standard field. You can hide it if you want,لا يمكنك حذف الحقول القياسية. يمكنك إخفاءها فقط إذا كنت تريد
Cannot delete {0},لا يمكن حذف {0}
Cannot delete {0} as it has child nodes,لا يمكن حذف {0} لأن لديها فروع تابعة
"Cannot edit Standard Notification. To edit, please disable this and duplicate it",لا يمكن تحرير الإشعار القياسي. للتحرير ، يرجى تعطيله وتكراره
Cannot edit a standard report. Please duplicate and create a new report,لا يمكنك التحرير على التقارير القياسية. يرجى نسخ التقريرالقياسي و التحرير على النسخة الجديدة
Cannot edit cancelled document,لا يمكنك التحرير على مستند ملغية
Cannot edit standard fields,لا تستطيع تحرير الحقول القياسية
Cannot have multiple printers mapped to a single print format.,لا يمكن تعيين طابعات متعددة على تنسيق طباعة واحد.
Cannot link cancelled document: {0},لا يمكن ربط المستند الملغي: {0}
Cannot map because following condition fails:,لا يمكن تعيين بسبب فشل الشرط التالي:
Cannot move row,لا يمكن نقل الصف
Cannot open instance when its {0} is open,لا يمكن فتح المثيل عندما يكون {0} مفتوحًا
Cannot open {0} when its instance is open,لا يمكن فتح {0} عندما مثيل لها مفتوح
Cannot remove ID field,لا يمكن إزالة رقم الحقل
Cannot set Notification on Document Type {0},لا يمكن تعيين الأشعار على نوع المستند {0}
Cannot update {0},لا يمكن تحديث {0}
Cannot use sub-query in order by,لا يمكن استخدام أمر البحث الفرعي بالترتيب
Cannot {0} {1},لا يمكن {0} {1}
Capitalization doesn't help very much.,لا تساعد الكتابة بالأحرف الكبيرة كثيرًا.
Card Details,معلومات البطاقة
Categorize blog posts.,تصنيف تدوينات المدونة
Category Description,وصف الفئة
Cent,سنت
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.",يجب عدم تغيير مستندات معينة ، مثل الفاتورة ، مرة واحدة نهائية. الحالة النهائية لمثل هذه المستندات تسمى مُرسلة. يمكنك تقييد الأدوار التي يمكن إرسالها.
Chain Integrity,توافق السلسلة
Chaining Hash,تسلسل هاش
Change Label (via Custom Translation),تغيير التسمية (عبر الترجمة المخصصة)
Change Password,تغيير كلمة المرور
"Change field properties (hide, readonly, permission etc.)",تغيير خصائص الحقل (إخفاء ، للقراءة فقط ، صلاحية الخ )
Channel,قناة
Chart Name,اسم الرسم البياني
Chart Options,خيارات الرسم البياني
Chart Source,مصدر الرسم البياني
Chart Type,نوع الرسم البياني
Charts,الرسوم البيانية
Chat,الدردشة
Chat Background,دردشة الخلفية
Chat Message,دردشة رسالة
Chat Operators,مشغلي الدردشة
Chat Profile,دردشة الملف الشخصي
Chat Profile for User {0} exists.,الملف الشخصي لدردشة الموظف {0} موجود.
Chat Room,غرفة الدردشة
Chat Room Name,اسم غرفة الدردشة
Chat Room User,غرفة دردشة الموظف
Chat Token,رمز الدردشة
Chat Type,نوع الدردشة
Chat messages and other notifications.,.رسائل الدردشة والأشعارات الأخرى
Check,التحقق من
Check Request URL,تحقق من عنوان الرابط المطلوب
"Check columns to select, drag to set order.",تحقق الأعمدة لتحديد، اسحب لضبط الترتيب.
Check this if you are testing your payment using the Sandbox API,تحقق من ذلك إذا كنت تختبر دفعتك باستخدام واجهة برمجة تطبيقات ساندبوكس
Check this to pull emails from your mailbox,التحقق من ذلك لسحب رسائل البريد الإلكتروني من صندوق البريد
Check which Documents are readable by a User,تحقق من المستندات التي يمكن للموظف قراءتها
Checking one moment,لحظة واحدة جارى الفحص
Checksum Version,نسخة اختبارية
Child Table Mapping,تعيين الجدول الفرعي
Child Tables are shown as a Grid in other DocTypes,يتم عرض الجداول الفرعية كشبكة في DocTypes الأخرى
Choose authentication method to be used by all users,اختر طريقة المصادقة لاستخدامها من قبل جميع الموظفين
Clear Error Logs,مسح سجلات الاخطاء
Clear User Permissions,مسح صلاحيات الموظف
Clear all roles,مسح كافة الأدوار الوظيفية
"Clearing end date, as it cannot be in the past for published pages.",تاريخ انتهاء المقاصة ، حيث لا يمكن أن يكون في الماضي للصفحات المنشورة.
Click here to post bugs and suggestions,انقر هنا لنشر الأخطاء والاقتراحات
Click here to verify,انقر هنا للتأكيد
Click on the link below to complete your registration and set a new password,انقر على الرابط أدناه لإكمال التسجيل وتعيين كلمة مرور جديدة
Click on the link below to download your data,انقر على الرابط أدناه لتنزيل بياناتك
Click on the link below to verify your request,انقر على الرابط أدناه للتحقق من طلبك
Click table to edit,انقر الجدول لتحرير
Click to Set Filters,انقر لضبط الفلاتر
Clicked,النقر
Client Credentials,مستندات تفويض العميل
Client Information,معلومات العميل
Client Script,العميل النصي
Client URLs,الروابط للعميل
Client side script extensions in Javascript,ملحقات النصي جانب العميل في جافا سكريبت
Collapsible,ضم
Collapsible Depends On,الضم يعتمد على
Column,عمود
Column <b>{0}</b> already exist.,عمود <b>{0}</b> موجودة بالفعل.
Column Break,فاصل عمودي
Column Labels:,تسميات العمود:
Column Name,اسم العمود
Column Name cannot be empty,اسم العمود لا يمكن أن يكون فارغا
Columns,الأعمدة
Columns based on,أعمدة بناء على
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,الجمع بين نوع المنحة ( <code>{0}</code> ) ونوع الاستجابة ( <code>{1}</code> ) غير مسموح به
Comment By,تعليق من جانب
Comment Email,تعليق البريد الإلكتروني
Comment Type,تعليق نوع
Comment can only be edited by the owner,لا يمكن تحرير التعليق إلا بواسطة المالك
Commented on {0}: {1},علق على {0}: {1}
Comments and Communications will be associated with this linked document,سيتم ربط التعليقات والاتصالات بهذا المستند المرتبط
Comments cannot have links or email addresses,لا يمكن أن تحتوي التعليقات على روابط أو عناوين بريد إلكتروني
Common names and surnames are easy to guess.,الأسماء الشائعة والألقاب سهلة التخمين.
Communicated via {0} on {1}: {2},ترسل عن طريق {0} على {1}: {2}
Communication Type,نوع الإتصال
Company History,نبذة عن تاريخ الشركة
Company Introduction,مقدمة الشركة
Compiled Successfully,جمعت بنجاح
Complete By,اكتمل بواسطة
Complete Registration,أكمال التسجيل
Complete Setup,أكمال الإعداد
Completed By,اكتمل بواسطة
Compose Email,كتابة رسالة الكترونية
Condition Detail,حالة التفاصيل
Conditions,الشروط
Configure Chart,تكوين الرسم البياني
Configure Charts,تكوين الروسم البيانية
Confirm,تأكيد
Confirm Deletion of Data,تأكيد حذف البيانات
Confirm Request,تأكيد الأمر
Confirm Your Email,تأكيد البريد الإلكتروني الخاص بك
Confirmed,مؤكد
Connected to QZ Tray!,متصلا علبة QZ!
Connection Name,اسم الاتصال
Connection Success,نجاح الاتصال
Connection lost. Some features might not work.,فقد الاتصال، بعض الميزات قد لا تعمل.
Connector Name,اسم الموصل
Connector Type,نوع الموصل
Contact Us Settings,إعدادات الاتصال بنا
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","خيارات الاتصال ، مثل ""استعلام المبيعات واستعلام الدعم"" وما إلى ذلك في سطر جديد أو مفصولة بفاصلات."
Contacts,اتصالات
Content (HTML),المحتوى (HTML)
Content (Markdown),المحتوى (تخفيض )
Content Hash,تجزئة المحتوى
Content web page.,محتوى الويب الصفحة.
Conversation Tones,نغمات المحادثة
Copyright,حق النشر
Core,جوهر
Core DocTypes cannot be customized.,لا يمكن تخصيص DocTypes الأساسية.
